Cod_setor,Cod_Grandes Regiġes,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,,,,,,,,,,
270450010000019,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27010,Litoral Norte Alagoano,0,Municípios no pertencentes a estrutura de RM,2704500,MARAGOGI,270450010,BARRA GRANDE,27045001000,BARRA GRANDE,2704500000,MARAGOGI (todos os setores),8,0,209,798,3,82,4,4,212,117711,5,318,76,143141,7,181,53,91882,9,366,117820,98,,
270450010000020,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27010,Litoral Norte Alagoano,0,Municípios no pertencentes a estrutura de RM,2704500,MARAGOGI,270450010,BARRA GRANDE,27045001000,BARRA GRANDE,2704500000,MARAGOGI (todos os setores),5,8,93,390,4,19,5,29,379,29,111022,8,470,32,94635,82,194,93,81252,16,416,97,81221,55
270450010000021,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27010,Litoral Norte Alagoano,0,Municípios no pertencentes a estrutura de RM,2704500,MARAGOGI,270450010,BARRA GRANDE,27045001000,BARRA GRANDE,2704500000,MARAGOGI (todos os setores),8,0,204,872,4,27,7,83,244,83,63847,43,387,18,45714,59,128,28,47776,98,337,55202,84,
270450010000022,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27010,Litoral Norte Alagoano,0,Municípios no pertencentes a estrutura de RM,2704500,MARAGOGI,270450010,BARRA GRANDE,27045001000,BARRA GRANDE,2704500000,MARAGOGI (todos os setores),5,8,47,190,4,4,4,56,217,6,45980,45,275,73,42127,54,139,77,75721,86,279,54,112928,49
270450010000023,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27010,Litoral Norte Alagoano,0,Municípios no pertencentes a estrutura de RM,2704500,MARAGOGI,270450010,BARRA GRANDE,27045001000,BARRA GRANDE,2704500000,MARAGOGI (todos os setores),5,8,23,91,3,96,3,86,196,52,35298,62,265,88,28941,24,116,29901,54,246,97,31363,7,
270450010000024,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27010,Litoral Norte Alagoano,0,Municípios no pertencentes a estrutura de RM,2704500,MARAGOGI,270450010,BARRA GRANDE,27045001000,BARRA GRANDE,2704500000,MARAGOGI (todos os setores),5,8,49,218,4,45,8,21,294,16,61048,64,389,57,43199,36,148,53,49427,19,342,6,47496,57
270450010000025,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27010,Litoral Norte Alagoano,0,Municípios no pertencentes a estrutura de RM,2704500,MARAGOGI,270450010,BARRA GRANDE,27045001000,BARRA GRANDE,2704500000,MARAGOGI (todos os setores),8,0,34,144,4,24,3,52,390,74,55121,17,492,4,18200,19,173,48,59544,49,444,82,31254,99
270450010000026,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27010,Litoral Norte Alagoano,0,Municípios no pertencentes a estrutura de RM,2704500,MARAGOGI,270450010,BARRA GRANDE,27045001000,BARRA GRANDE,2704500000,MARAGOGI (todos os setores),5,8,35,136,3,89,5,75,324,6,51389,42,391,76,35151,83,171,91,51796,71,360,35,40452,86
270460905000001,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),1,0,329,1279,3,89,3,4,449,8,271321,32,521,7,277195,83,246,58,149541,39,425,71,181978,87
270460905000002,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),1,0,350,1121,3,2,2,52,668,33,738072,4,742,58,765022,88,426,14,492715,4,626,91,599145,37
270460905000003,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),1,0,272,967,3,56,4,3,248,25,88153,41,399,55,81387,94,155,87,66125,51,368,71,77981,87
270460905000004,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),8,0,107,425,3,97,3,52,434,29,224236,83,494,35,225571,11,216,18,124591,3,408,35,157040,65
270460905000005,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),8,0,183,781,4,27,4,14,299,2,168953,2,427,5,186762,41,160,96,82684,76,327,27,113791,18
270460905000006,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),8,0,88,400,4,55,4,32,371,6,723109,36,572,86,1005732,98,172,38,243225,74,400,61,475450,55
270460905000007,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),8,0,74,270,3,65,3,16,363,49,159459,43,433,84,159806,63,234,67,104165,13,393,37,112237,24
270460905000008,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),8,0,107,455,4,25,5,34,191,6,287569,51,683,37,703469,69,90,58,104331,23,458,6,362985,74
270460905000009,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),5,0,275,1153,4,19,4,86,307,11,168352,78,422,28,182926,26,167,5,87649,51,357,88,119216,46
270460905000010,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),8,0,80,343,4,29,4,59,261,48,123980,43,387,37,135112,73,138,15,71129,87,308,35,106563,38
270460905000011,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),8,0,91,390,4,29,5,76,304,54,86791,5,364,64,81940,13,142,71,55112,15,296,83,68978,33
270460905000012,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),8,0,99,410,4,14,4,29,403,48,229280,54,443,83,234356,99,203,85,111929,61,344,89,140885,5
270460905000013,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),1,0,194,719,3,71,3,36,335,72,96468,49,428,48,83290,12,196,14,74618,31,353,67,78847,77
270460905000014,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),1,0,291,1031,3,54,3,29,810,57,1391151,52,864,1,1436867,6,461,85,748092,4,720,39,981021,78
270460905000015,2,Região Nordeste,27,Alagoas,2701,Serto Alagoano,27003,Santana do Ipanema,0,Municípios no pertencentes a estrutura de RM,2704609,MARAVILHA,270460905,MARAVILHA,27046090500,MARAVILHA,2704609000,MARAVILHA (todos os setores),5,0,136,510,3,75,4,256,78,81254,3,410,85,66535,4,162,77,57541,7,351,38,57946,2,
270470805000001,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,297,1190,4,1,4,41,437,34,333437,97,564,74,358731,53,276,7,189156,28,530,77,228566,3
270470805000002,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,543,2210,4,7,5,19,420,89,104803,87,485,23,89572,41,210,76,87887,5,430,11,85009,76
270470805000003,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,226,861,3,81,5,59,790,52,752523,6,871,5,759068,17,378,61,414972,4,718,26,543622,94
270470805000004,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,476,1871,3,93,3,93,475,94,240887,2,551,21,237485,82,269,98,168108,93,474,73,198438,92
270470805000005,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,272,1045,3,84,3,42,549,6,526742,37,614,58,549427,1,287,17,296931,74,523,66,417874,83
270470805000006,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,262,1042,3,98,3,71,748,77,474498,29,791,4,467821,16,367,56,299292,19,649,41,345848,45
270470805000007,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,380,1330,3,5,3,9,430,47,658515,82,743,55,905777,24,352,35,442111,69,682,7,631260,59
270470805000008,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,342,1287,3,76,3,72,854,78,822625,12,896,73,825387,7,461,5,527349,87,771,72,642607,76
270470805000009,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,231,775,3,35,2,6,983,51,1254155,56,1046,96,1268704,22,541,53,841702,26,857,12,1062224,82
270470805000010,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,199,697,3,5,3,41,986,24,1623738,22,1055,17,1664711,7,526,63,919279,6,840,16,1203898,42
270470805000011,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,147,530,3,61,3,1,865,14,67923636,19,2957,56,229779692,97,404,61,22271865,11,1546,44,83880157,26
270470805000012,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,262,985,3,76,3,63,729,89,642787,88,796,79,648423,3,398,87,570861,71,751,61,811126,45
270470805000013,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,266,1106,4,16,4,67,439,67,291685,31,554,27,304254,62,258,98,189268,35,513,27,244714,46
270470805000014,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,270,818,3,3,2,56,1708,82,5574167,96,2106,77,6035993,43,979,78,3477766,14,1759,32,4876700,21
270470805000015,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,236,886,3,75,2,72,708,96,1460346,6,849,31,1631114,62,446,56,962203,94,738,62,1376709,48
270470805000016,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,376,1438,3,82,3,76,764,93,1758971,840,97,1870212,92,482,5,5224966,6,798,57,8399725,99,
270470805000017,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),2,0,9,23,2,56,1,28,593,89,14536,11,593,89,14536,11,358,25,96250,72,597,8,10683,9
270470805000018,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,202,707,3,5,4,28,1114,44,2101311,17,1286,38,2204921,95,564,54,1138835,22,1079,99,1623465,6
270470805000019,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,425,1600,3,76,3,3,840,72,1403078,92,920,89,1463202,72,437,88,771202,6,753,72,1089818,8
270470805000020,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,250,858,3,43,3,88,1395,4,5178388,68,1578,51,5570643,7,884,4,3287431,92,1336,43,4365753,2
270470805000021,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,457,1471,3,22,1,99,1776,76,6215999,86,2004,89,6557577,99,998,92,3505782,59,1577,51,4625023,91
270470805000022,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),8,0,34,148,4,35,4,96,822,21,3953102,5,873,59,4161800,64,335,85,1188388,76,626,58,2047801,49
270470805000023,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),8,0,31,142,4,58,4,58,396,19,35969,16,454,89,13776,1,171,56,50915,9,383,67,32143,67
270470805000024,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,189,760,4,2,4,61,461,28,154531,6,518,93,143862,49,243,25,117458,9,441,3,125759,22
270470805000025,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),8,0,123,590,4,8,6,8,524,3,48018,21,546,24,37837,53,220,92,74724,68,424,14,57195,51
270470805000027,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),8,0,109,456,4,18,3,74,525,8,873606,29,561,88,913677,45,216,321147,69,521,77,618149,44,
270470805000028,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),8,0,94,370,3,94,4,1,520,129372,41,543,11,122493,97,247,27,122209,5,463,63,128875,34,
270470805000029,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),8,0,230,842,3,66,4,635,73,1978373,77,738,48,2223473,7,298,99,787516,41,557,4,1324827,35,
270470805000030,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,292,1268,4,34,5,22,399,8,127092,58,460,6,118314,2,201,87,90538,39,399,96,100173,8
270470805000031,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,342,1308,3,82,3,1,576,95,389612,52,702,19,386232,38,304,38,238620,68,644,75,286095,96
270470805000032,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,250,947,3,79,4,94,515,28,357800,9,550,51,362891,56,276,71,215477,45,453,83,273144,8
270470805000033,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,190,675,3,55,3,19,590,65,396022,27,714,8,390484,67,326,37,257481,15,621,9,307106,9
270470805000034,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,293,1083,3,7,3,65,720,39,867528,4,793,51,897676,39,372,4,498298,7,702,32,709135,65
270470805000035,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,291,1054,3,62,3,36,912,88,1918015,4,1116,16,2119078,59,506,13,967568,61,932,11,1385739,46
270470805000036,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,419,1575,3,76,3,19,893,4,3734397,79,1039,81,4195457,66,506,9,4547572,59,991,78,8436160,77
270470805000037,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,237,705,2,97,2,53,1694,33,5644770,21,2038,36,6091938,67,1155,65,5329548,5,1807,6,7160880,41
270470805000038,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,524,1818,3,47,2,91,962,11,1823365,3,1091,23,1927390,19,514,87,1331387,76,938,28,2029805,58
270470805000039,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,276,965,3,5,2,91,937,5,1393461,3,1026,3,1434745,57,532,6,888850,67,826,23,1136759,88
270470805000040,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,366,1281,3,5,3,46,1048,67,2890824,33,1106,9,2985874,21,572,38,1463984,6,894,4,2000385,87
270470805000041,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,96,292,3,4,1,49,2435,34,5541050,78,2460,98,5536239,3,1218,81,3426059,6,1899,25,4050268,71
270470805000042,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,228,766,3,36,2,87,2028,69,19744860,43,2223,76,21216699,55,1003,82,8352081,46,1623,5,12509196,6
270470805000043,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,159,625,3,93,3,58,240,62,338862,29,637,63,650019,76,224,49,253160,76,644,43,457302,29
270470805000044,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,312,1330,4,26,4,83,197,2,60256,9,410,17,37829,48,99,35,36825,63,323,89,47366,11
270470805000045,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,339,1395,4,12,3,66,132,19,61567,56,386,31,81931,64,120,29,52196,88,399,67,61798,59
270470805000046,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,0,305,1119,3,67,3,28,789,95,667273,91,912,63,658909,44,451,33,501970,34,831,21,608925,76
270470805000047,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,1,73,320,4,38,5,32,257,29,62300,76,341,49,53780,55,123,75,48453,56,339,94,59745,91
270470805000048,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,1,94,439,4,67,6,78,107,76,56237,67,440,39,84583,34,84,22,42014,5,446,52,61271,61
270470805000049,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,1,66,281,4,26,3,7,561,44,1159123,45,726,57,1384483,21,302,43,461428,17,607,67,744267,5
270470805000050,2,Região Nordeste,27,Alagoas,2703,Leste Alagoano,27011,Maceió,13,RM Maceió,2704708,MARECHAL DEODORO,270470805,MARECHAL DEODORO,27047080500,MARECHAL DEODORO,2704708000,MARECHAL DEODORO (todos os setores),1,1,73,268,3,67,4,5,217,74,47927,45,305,67,40256,38,117,9,33978,59,270,1,37088,44
270480705000001,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,0,Municípios no pertencentes a estrutura de RM,2704807,MARIBONDO,270480705,MARIBONDO,27048070500,MARIBONDO,2704807000,MARIBONDO (todos os setores),1,0,379,1286,3,39,3,53,815,63,1471128,34,853,93,1507607,36,448,87,717663,67,674,23,926323,71
270480705000002,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,0,Municípios no pertencentes a estrutura de RM,2704807,MARIBONDO,270480705,MARIBONDO,27048070500,MARIBONDO,2704807000,MARIBONDO (todos os setores),1,0,413,1507,3,65,3,72,381,49,124191,32,442,57,117023,7,212,6,88419,46,380,57,94559,24
270480705000003,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,0,Municípios no pertencentes a estrutura de RM,2704807,MARIBONDO,270480705,MARIBONDO,27048070500,MARIBONDO,2704807000,MARIBONDO (todos os setores),1,0,274,1044,3,81,4,14,315,12,252635,95,591,38,311146,13,162,17,126991,485,38,223540,88,
270480705000004,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27005,Palmeira dos Índios,0,Municípios no pertencentes a estrutura de RM,2704807,MARIBONDO,270480705,MARIBONDO,27048070500,MARIBONDO,2704807000,MARIBONDO (todos os setores),1,0,451,1628,3,61,3,67,512,73,420030,95,570,96,434523,54,275,68,236668,89,455,77,309280,42
